6535.9 6559.7
6580.9 6590.7
6720.9 6731.4
6794.3 6804.7
6868.8 6879.8
6932.6 6950.2
6993.2 7010.2
7168.8 7207.3
7346.5 7357.3
7486.3 7496.6
7604.5 7615.3
7668.2 7678.8
7771.5 7782.4
7826.7 7837.6
7939.1 7949.4
8029.7 8045.3
8111.1 8129.3
8199.1 8209.8
8434.1 8446.1
8526.3 8538.2
9457.2 9471.5
