6507.9 6527.9
6567.9 6579
6660.6 6670.5
6773.1 6793.5
6854.9 6865.7
6919.2 6929
6981.9 6992.2
7137.6 7147.2
7320.9 7334.3
7465.2 7485.8
7585 7595.4
7652.1 7662.2
7747.7 7759
7812.2 7823.2
7923.7 7935.7
8012.6 8024.4
8106.9 8118.1
8176.1 8188.9
8415.3 8426.3
8507.7 8520.1
9227.8 9251
9802.1 9816.5
