6475.2 6498.7
6639.3 6657.5
6818.6 6848.8
7012.4 7087.1
7088.5 7108.4
7208 7230.4
7360.7 7386
7388.9 7413.7
7441.8 7472.2
7516.5 7523.4
7516.5 7553.4
7840.1 7861.6
7955.3 7974.6
8219.6 8249.4
8352.9 8383.3
8721.6 8806.7
8800.5 8887.6
9094.4 9173.9
