6253.9 6336.8
6370.5 6420.1
6448.5 6466.8
6625.3 6635.2
6770.7 6780.2
6907.7 6918.6
6969 6979
7124.2 7134.8
7245.8 7257.6
7431.3 7441.4
7571.1 7582.2
7637.6 7649.7
7696.8 7707
7797.8 7807.7
7889.2 7900.2
7996.7 8007.1
8067.1 8101.2
8154.5 8173.8
8270.5 8282.4
8484.6 8496.5
8614.9 8628.6
8978.8 8993.9
9513.2 9526.4
9758.6 9785
